id,sex,employment,married,income,digital3
114435,0,student,0,0,.98326987
114436,1,student,0,0,.25030306
114437,1,employed,1,44632,.5107705
114438,0,employed,1,23463,.73071069
114439,0,employed,1,9158,.6468854
114440,1,employed,1,43376,.80928761
114441,0,retired,1,2334,0
114442,0,unemployed,0,0,0
114443,1,employed,1,8752,.39153582
114444,1,employed,1,11286,.71446103
114445,1,employed,1,8233,.63796151
114446,0,employed,1,22178,.57972097
114447,0,employed,1,13672,.51595336
114448,1,employed,0,37398,0
114449,1,employed,1,11947,.99752098
114450,0,student,0,30730,.95442438
114451,1,employed,1,26474,.6940071
114452,0,employed,0,11673,.71551627
114453,0,retired,0,6022,0
114454,0,employed,1,6063,.63037628
114455,0,student,0,0,.21154776
114456,1,student,0,4208,.84524035
114457,1,retired,1,3633,.080884233
114458,1,retired,0,359,.26736692
114459,1,student,0,33637,.90197766
114460,0,employed,1,7902,.73475897
114461,1,employed,0,45760,.71756244
114462,1,student,0,0,.85246062
114463,1,employed,1,13131,.45997089
114464,1,employed,1,88356,.67124826
114465,1,employed,0,18268,.45525566
114466,0,student,0,13831,.22280948
114467,0,employed,1,8992,.18784852
114468,1,employed,0,9384,0
114469,1,employed,1,18786,.98370993
114470,1,employed,0,7459,0
114471,0,student,0,5608,.77926588
114472,0,employed,0,9613,0
114473,1,employed,1,6792,.53097856
114474,1,student,0,0,.89741206
114475,1,employed,0,14009,.95831233
114476,0,employed,1,6017,.032785524
114477,0,retired,1,8967,.0071973004
114478,0,unemployed,1,9187,.50408083
114479,1,employed,0,7946,.026005058
114480,1,unemployed,1,16967,.81141114
114481,1,employed,1,6058,.292795
114482,1,employed,1,11557,0
114483,0,employed,1,6844,.83596951
114484,0,unemployed,1,0,0
114485,0,employed,1,7819,0
114486,0,employed,0,8522,.61931658
114487,1,employed,0,16197,.55725056
114488,1,student,0,7784,.98362911
114489,0,unemployed,1,6194,.75078577
114490,0,student,0,0,.1369243
114491,1,employed,1,60381,.71678168
114492,1,employed,1,9254,0
114493,1,employed,0,44076,.58690876
114494,1,student,1,0,.10692832
114495,1,student,0,0,.59874529
114496,0,employed,1,17628,.5818218
114497,1,employed,1,10508,0
114498,1,employed,1,18529,.24869286
114499,1,employed,1,9548,.45025092
114500,0,employed,1,10452,.61676121
114501,1,student,0,19597,.72201389
114502,0,student,0,0,.83471847
114503,0,unemployed,0,18170,.27422422
114504,0,unemployed,1,0,.1734083
114505,0,unemployed,1,8088,.057527572
114506,1,employed,1,14711,.95055771
114507,1,student,0,0,.79153389
114508,0,student,0,0,.95656759
114509,1,employed,1,8296,0
114510,0,employed,1,5208,0
114511,1,employed,0,194873,.66939437
114512,0,employed,1,10908,.8133648
114513,1,student,0,0,.82180488
114514,1,student,0,0,.65487468
114515,0,employed,1,55021,0
114516,0,employed,0,9594,.19928882
114517,1,employed,1,6704,.62930775
114518,1,unemployed,1,14660,.23114055
114519,0,employed,1,137410,.58754104
114520,1,unemployed,0,9327,.5330354
114521,1,employed,0,8373,.2917484
114522,0,retired,1,4658,.38310599
114523,0,employed,1,5691,.80529487
114524,1,employed,1,15290,0
114525,0,student,0,0,.018694527
114526,1,retired,0,26305,.0042566792
114527,0,unemployed,1,10728,.63338262
114528,1,student,0,24317,.81474274
114529,1,employed,0,22225,.64964896
114530,0,unemployed,0,9160,.87094796
114531,1,employed,1,16166,.65461868
114532,0,employed,1,9209,.73540306
114533,1,student,0,7106,.78308213
114534,1,unemployed,1,0,.14375673
114535,0,employed,1,12011,.91011113
114536,0,retired,0,85521,.11465365
114537,0,unemployed,1,8631,.36251998
114538,1,employed,0,23805,.09651275
114539,1,employed,1,11525,0
114540,1,student,0,0,.82709384
114541,0,employed,1,9461,.66318858
114542,1,employed,0,18383,.83219522
114543,1,employed,1,10220,.53705549
114544,0,employed,1,15873,0
114545,0,employed,1,5943,.59237617
114546,0,unemployed,1,5810,0
114547,1,employed,1,12649,.56491655
114548,1,employed,1,12742,.25733614
114549,0,employed,1,18782,.4996506
114550,0,student,0,0,.51068664
114551,1,employed,0,41120,.51232755
114552,0,employed,1,42636,.73656845
114553,0,student,0,5069,.88334084
114554,1,employed,1,8633,0
114555,1,unemployed,1,16642,.030967187
114556,0,employed,0,16999,.42078191
114557,1,unemployed,1,0,.13148409
114558,1,student,1,3768,.84217852
114559,1,employed,1,23952,.5064171
114560,0,unemployed,0,9764,.82937741
114561,1,unemployed,1,5307,.61035997
114562,1,employed,1,12845,.78976727
114563,1,employed,0,15128,.31713921
114564,1,employed,0,18341,.57693511
114565,0,student,0,0,.76041043
114566,0,employed,0,22191,.90527868
114567,0,retired,0,49279,0
114568,0,employed,0,10775,.51672292
114569,1,employed,1,33208,0
114570,1,employed,1,14779,0
114571,0,retired,0,4669,.10546784
114572,1,student,0,0,.94702119
114573,0,unemployed,1,0,.81811649
114574,1,employed,1,79960,.758771
114575,0,student,0,0,.91935962
114576,1,employed,0,30116,.76864988
114577,1,employed,1,13775,.10770421
114578,1,employed,0,11439,.14715238
114579,1,employed,0,12691,.10379887
114580,1,unemployed,1,12016,.52118915
114581,1,employed,1,18911,.28968468
114582,1,employed,1,9616,.10360605
114583,1,student,0,0,.90752465
114584,0,unemployed,0,36649,.43351889
114585,1,employed,0,48771,.0083613386
114586,0,unemployed,0,0,.71547776
114587,1,employed,1,6860,.78372079
114588,0,student,0,0,.95217282
114589,1,employed,1,82638,.90431112
114590,1,unemployed,1,16069,.93647385
114591,0,retired,1,3137,.27836299
114592,1,employed,1,8467,.56556749
114593,1,retired,1,3974,0
114594,1,employed,1,7416,.39734679
114595,1,employed,1,26856,.59059817
114596,0,employed,1,5406,.45103872
114597,0,student,0,0,.18281391
114598,0,employed,1,14055,.58593005
114599,1,employed,1,7641,0
114600,1,employed,0,114118,.19407581
114601,1,employed,1,407078,.57585961
114602,0,unemployed,1,7861,.40594873
114603,0,employed,0,12515,.59809142
114604,0,retired,0,3368,0
114605,1,unemployed,1,0,.72113508
114606,1,employed,0,93405,.35434335
114607,1,employed,1,9833,.71102655
114608,1,employed,1,25987,.54728419
114609,1,employed,1,108945,.5097605
114610,0,employed,1,12653,0
114611,1,student,0,0,.52589178
114612,1,employed,1,33911,.5642966
114613,0,retired,1,2819,0
114614,1,employed,0,17161,.84034258
114615,1,unemployed,1,0,.65556669
114616,0,employed,1,8021,.53293687
114617,1,student,0,0,.83421326
114618,0,unemployed,0,18276,.7688995
114619,0,employed,1,7252,.84713537
114620,0,unemployed,0,10096,.73612779
114621,0,student,0,0,.22187857
114622,0,employed,1,13268,0
114623,1,employed,1,15353,.8500008
114624,1,employed,1,30003,.87499011
114625,1,employed,1,8970,.63717324
114626,0,employed,1,24902,.56688535
114627,1,unemployed,1,0,.73179328
114628,1,employed,0,31644,.77322209
114629,0,student,0,5905,.76215833
114630,1,employed,1,24199,.62871498
114631,1,student,0,19972,.89682585
114632,0,employed,1,31671,.27895868
114633,0,unemployed,0,0,.25737113
114634,1,employed,0,7700,.071084768
114635,1,unemployed,0,6634,.66573215
114636,1,employed,1,8882,.0018424868
114637,1,employed,0,35793,.60903609
114638,1,employed,1,8789,.2630094
114639,0,employed,0,23288,.61886901
114640,1,employed,0,5937,.46687353
114641,1,student,0,5549,.88444686
114642,1,student,0,4405,.54743922
114643,0,employed,1,6983,.43167269
114644,0,employed,0,12302,.046496522
114645,0,employed,1,5575,.9284206
114646,0,employed,1,7038,.79024351
114647,1,employed,0,6738,.54157835
114648,1,student,0,24106,.96701765
114649,1,employed,1,6517,.0054158918
114650,0,employed,1,5537,.93823999
114651,0,employed,1,5862,0
114652,0,unemployed,1,0,0
114653,0,retired,1,5118,0
114654,0,unemployed,1,22229,.98560959
114655,1,student,0,0,.78593403
114656,0,employed,1,5053,0
114657,0,employed,1,71959,.67043436
114658,0,student,0,0,.51255727
114659,0,retired,0,6360,0
114660,1,employed,1,23258,.022822866
114661,1,retired,0,3856,.13133879
114662,0,employed,1,6769,.54681414
114663,1,employed,0,41377,.75066638
114664,0,retired,1,5092,.15868488
114665,1,employed,0,9611,.49509573
114666,1,employed,1,8473,.58202368
114667,1,employed,1,18166,0
114668,1,employed,0,6805,.36229479
114669,0,student,0,30608,.25594726
114670,1,employed,0,13402,.73665839
114671,1,employed,1,7767,.887734
114672,0,employed,1,5948,.16949588
114673,0,student,0,0,.55060583
114674,1,unemployed,1,16421,.1966491
114675,0,employed,1,11320,.22784066
114676,0,unemployed,1,13923,.56001502
114677,1,retired,1,6613,.03549422
114678,0,student,0,0,.91214603
114679,1,student,0,4822,.98077524
114680,0,student,0,9792,.80826509
114681,1,retired,0,6173,.24677947
114682,1,employed,1,6835,0
114683,0,unemployed,1,0,.18076798
114684,0,employed,1,6869,.83264977
114685,1,employed,0,13116,.75378948
114686,1,employed,1,9799,0
114687,1,unemployed,0,10646,.66545075
114688,1,employed,1,16998,0
114689,0,retired,0,3318,.25322646
114690,0,employed,1,6390,.44596183
114691,0,employed,1,9341,.69044924
114692,1,employed,1,7535,.54657131
114693,1,employed,1,8890,.60957587
114694,1,employed,1,9660,.58213705
114695,1,unemployed,1,6253,.58941412
114696,1,employed,1,23886,.66156942
114697,1,employed,1,10551,.53140509
114698,1,employed,1,13145,.74435407
114699,0,employed,1,4490,0
114700,1,employed,1,8455,.92151815
114701,0,unemployed,1,20542,.60163802
114702,0,employed,0,6115,.79365122
114703,1,employed,1,15493,.042466767
114704,0,unemployed,0,0,.82458436
114705,0,employed,1,6780,.84579372
114706,0,employed,1,9444,.70304203
114707,1,employed,0,35125,.44664302
114708,0,student,0,4190,.063561946
114709,1,student,0,0,.91755658
114710,1,employed,0,28068,.54874295
114711,1,employed,0,6650,.77566946
114712,1,retired,0,5007,0
114713,1,employed,1,6042,.79104894
114714,1,employed,1,10111,.10730324
114715,1,student,0,0,.84258372
114716,1,employed,1,15212,0
114717,1,employed,1,97458,.60978413
114718,1,employed,0,5898,.57026821
114719,0,employed,1,7939,.58010191
114720,0,unemployed,0,0,0
114721,1,employed,1,16224,.86029702
114722,0,student,0,0,.77669001
114723,1,employed,1,11148,.82062042
114724,0,employed,0,10232,.42861092
114725,0,employed,1,75112,.56255835
114726,1,unemployed,1,14173,0
114727,0,student,0,0,.91713417
114728,1,employed,1,30371,0
114729,0,employed,0,218564,.0063037518
114730,1,employed,1,5686,.82562411
114731,1,employed,0,70378,.4220815
114732,0,employed,1,36091,.54387188
114733,1,employed,1,11093,0
114734,0,employed,1,7726,.82467657
114735,0,employed,1,41535,.56459665
114736,1,employed,0,73630,.93782133
114737,0,retired,0,563,.067976177
114738,1,employed,1,72904,.90222442
114739,1,employed,1,5757,.76471245
114740,0,employed,0,16061,.021357944
114741,0,employed,1,20096,.6202004
114742,1,employed,1,10651,0
114743,1,employed,1,16756,0
114744,0,unemployed,0,0,.18152703
114745,0,employed,1,59839,.71247506
114746,0,retired,1,5604,.093576968
114747,1,employed,1,8270,.50154006
114748,0,employed,1,12983,.61680382
114749,1,student,1,0,0
114750,0,employed,1,8610,.043859839
114751,1,employed,0,16972,.3797279
114752,1,employed,0,11732,.22737432
114753,1,employed,0,135331,.91667354
114754,1,employed,0,39204,.75369525
114755,1,employed,1,26559,.42341438
114756,1,unemployed,1,6461,.25377032
114757,0,employed,1,14822,0
114758,1,retired,1,7449,0
114759,1,employed,1,6724,.57733345
114760,1,employed,1,21226,.18482248
114761,1,unemployed,1,9897,.76334256
114762,0,student,0,4610,.62401903
114763,1,employed,1,13087,.01072623
114764,0,retired,0,182619,0
114765,1,employed,0,7751,.52014661
114766,0,student,0,5392,.93625665
114767,1,employed,1,14475,.54891729
114768,0,retired,1,7814,0
114769,1,employed,0,10287,.76990992
114770,0,unemployed,0,0,.61113918
114771,1,employed,1,20374,.550758
114772,1,employed,1,96479,0
114773,1,employed,1,6611,.51250625
114774,1,unemployed,1,0,.58386147
114775,1,employed,0,8378,.19445719
114776,0,employed,1,43712,.41693223
114777,0,unemployed,0,0,.58589947
114778,0,unemployed,1,5812,.59456843
114779,1,student,1,0,.050705589
114780,0,unemployed,1,12474,0
114781,0,unemployed,1,9056,0
114782,0,employed,1,9817,.6367628
114783,1,employed,0,7512,0
114784,0,employed,1,4287,.58618671
114785,1,retired,1,28527,.06884972
114786,1,employed,1,42637,.51745832
114787,0,employed,1,9780,0
114788,1,student,1,0,.93233126
114789,1,employed,1,8998,.57687157
114790,0,employed,1,20104,.56732094
114791,0,employed,1,7866,.41124937
114792,1,employed,1,15169,0
114793,0,retired,0,5046,0
114794,1,employed,1,8271,.67978477
114795,1,employed,0,24362,.33098236
114796,0,employed,1,5275,.37591094
114797,1,employed,0,30900,.5926615
114798,1,employed,1,45241,.97445828
114799,0,employed,1,19112,.53565496
114800,1,employed,0,14220,.7297613
114801,1,student,0,5426,.74697232
114802,1,employed,1,6545,0
114803,1,student,0,0,.031983808
114804,1,student,0,5944,.92576468
114805,0,student,0,0,.7492981
114806,1,retired,1,5481,.25638181
114807,1,employed,0,15039,.27082297
114808,1,student,0,0,.4762674
114809,0,retired,1,8927,.17119542
114810,1,employed,1,14996,0
114811,1,student,0,0,.77516383
114812,0,employed,1,4366,.24750149
114813,0,retired,1,20,.11600547
114814,1,student,0,10852,.48183274
114815,1,employed,1,15542,0
114816,1,employed,0,22089,.2436146
114817,0,employed,1,5121,.015776511
114818,1,student,0,0,.71131098
114819,0,employed,1,17591,.58870506
114820,1,employed,0,7877,0
114821,0,retired,1,8954,.19034359
114822,1,employed,0,13458,.59883285
114823,1,student,0,4953,.87624019
114824,1,employed,0,10314,.65937209
114825,0,student,0,0,.87531024
114826,1,employed,1,16402,0
114827,0,retired,0,6944,0
114828,1,employed,1,7926,.60661381
114829,0,student,0,0,.94020259
114830,1,employed,1,51400,.068211839
114831,0,employed,1,13580,.20153452
114832,0,student,0,0,.017420391
114833,1,employed,0,9679,0
114834,1,employed,1,7152,.31603906
114835,0,employed,1,11416,.81928188
114836,1,employed,0,8080,.72426897
114837,0,employed,1,8900,0
114838,1,student,0,0,.97949582
114839,1,student,0,0,.78091061
114840,1,employed,0,20895,.99111432
114841,1,employed,1,11170,.83669597
114842,0,retired,0,8734,0
114843,1,unemployed,1,7995,.60232133
114844,1,employed,1,10600,.41454402
114845,0,employed,1,7949,.27310494
114846,1,unemployed,1,8242,.13356945
114847,1,employed,1,8089,.60446012
114848,1,unemployed,1,0,0
114849,0,employed,1,27243,.53468746
114850,1,employed,1,9276,0
114851,1,employed,1,34300,.22544365
114852,0,unemployed,1,0,0
114853,0,employed,0,20869,.52558702
114854,0,employed,1,6693,.71279073
114855,0,employed,1,14737,0
114856,1,employed,1,12970,.78654402
114857,1,student,0,13572,0
114858,1,employed,0,6772,0
114859,0,unemployed,0,0,0
114860,0,unemployed,1,0,0
114861,0,employed,1,5707,.52543348
114862,1,retired,1,31470,.20215245
114863,0,unemployed,0,15885,.607656
114864,1,employed,1,19891,.16605258
114865,0,unemployed,0,24105,.51644635
114866,0,employed,1,13236,.71239948
114867,0,retired,0,5247,0
114868,1,employed,0,18751,.69753021
114869,0,unemployed,1,12227,.077753559
114870,1,retired,1,4575,0
114871,1,employed,1,6246,.53728747
114872,0,student,0,0,0
114873,1,student,1,0,.92509896
114874,1,unemployed,1,7040,.73142236
114875,1,retired,1,12467,.24099712
114876,0,employed,0,13874,.56340832
114877,0,employed,1,4850,.57693708
114878,0,unemployed,0,0,.66900027
114879,0,student,0,36828,.88062084
114880,1,employed,0,43108,.83498698
114881,0,student,0,0,.92171359
114882,0,employed,1,25210,0
114883,0,employed,0,9255,0
114884,1,employed,1,6855,.87658387
114885,1,unemployed,0,7298,.52881855
114886,1,employed,0,15513,.2233983
114887,0,unemployed,0,0,.89230335
114888,0,student,0,0,.88554192
114889,0,retired,0,2557,0
114890,0,retired,0,8604,0
114891,1,employed,0,12624,.3541005
114892,1,employed,0,10979,.84220827
114893,0,employed,0,12190,0
114894,0,employed,1,4534,.73877656
114895,1,employed,1,14357,.71751094
114896,0,unemployed,1,0,0
114897,0,employed,1,6564,.66099113
114898,1,unemployed,1,0,.16335015
114899,1,student,0,17221,.59844112
114900,1,employed,1,21866,.61647964
114901,0,retired,1,7984,0
114902,0,student,0,0,.27128771
114903,1,employed,1,8136,.051618718
114904,1,unemployed,1,0,.82753515
114905,1,retired,1,14955,.20889366
114906,1,employed,1,15503,.65917659
114907,1,employed,1,5804,0
114908,0,student,0,0,.026495691
114909,0,retired,0,4556,0
114910,0,unemployed,1,0,.5137763
114911,0,employed,1,6729,0
114912,0,employed,1,7018,0
114913,0,employed,0,9972,.05304876
114914,1,employed,1,202113,0
114915,0,student,0,0,.47233522
114916,1,employed,1,6166,.53222305
114917,0,employed,0,12783,.7937246
114918,0,employed,1,5686,0
114919,0,employed,1,14034,0
114920,1,employed,1,17832,.8832615
114921,1,employed,0,19314,0
114922,1,employed,1,47395,.44704413
114923,1,unemployed,1,10156,.50261343
114924,0,retired,1,29380,.042252582
114925,1,retired,0,13034,.34066999
114926,1,employed,0,17522,.25497225
114927,0,employed,1,8471,.26459825
114928,0,employed,1,20403,.18990746
114929,1,student,0,4972,.72980124
114930,1,unemployed,1,0,.26613393
114931,1,unemployed,1,26278,.57005888
114932,1,student,1,0,.92862248
114933,1,employed,1,10852,.48155054
114934,1,employed,1,11226,.31085998
114935,1,employed,0,20041,.61950797
114936,0,employed,1,6252,.20874606
114937,1,employed,1,5663,.56522292
114938,0,employed,0,23913,.72275048
114939,0,employed,1,30317,.3933256
114940,1,employed,1,12394,.50937891
114941,0,employed,1,11320,.64511323
114942,1,unemployed,0,0,0
114943,1,retired,0,10225,.0014805452
114944,1,unemployed,1,0,.46206203
114945,1,employed,1,21567,.21348843
114946,1,employed,1,44160,0
114947,1,unemployed,1,8078,.48521087
114948,0,student,0,0,.84587592
114949,1,student,0,29009,.8736406
114950,0,employed,1,53145,.60519606
114951,0,retired,0,3720,.10869406
114952,1,employed,1,27386,.6608128
114953,0,employed,1,9734,.78359866
114954,1,employed,1,7725,.8899222
114955,1,student,0,0,.87073159
114956,1,employed,1,17886,.60055745
114957,1,student,0,0,.8190341
114958,1,employed,0,13652,.31435284
114959,1,employed,1,32253,.57070231
114960,1,employed,1,13490,.044708248
114961,1,employed,1,12134,.54412091
114962,1,employed,1,15114,0
114963,1,student,1,0,.84454679
114964,1,employed,1,7709,0
114965,1,student,0,0,.89264172
114966,1,employed,1,6729,.78622371
114967,1,employed,0,43905,.794469
114968,0,unemployed,1,0,.62352055
114969,1,employed,1,220807,.043745629
114970,0,employed,0,9783,0
114971,1,retired,1,20481,.36188632
114972,1,retired,1,1041,.0087341797
114973,0,employed,0,13854,.60165179
