id,own,competing1,competing2,borrowertype,accepted,default,profit
6255,.053622682,.02508045,.020057978,2,0,0,
6256,,.1320004,.20748198,1,0,0,
6257,,.57201338,.2050276,3,0,1,
6258,.11506703,,.16883664,3,1,0,1150.6704
6259,,.35413265,,3,0,0,
6260,.10306504,.067559861,.077375568,2,0,0,
6261,.078000799,.049226139,.15139018,3,0,0,
6262,,,.021709781,1,0,1,
6263,,.79363191,,2,0,0,
6264,,.91113442,.24975535,1,0,1,
6265,,.31033096,.27462944,1,0,0,
6266,,.39338544,.020669064,1,0,0,
6267,,.3703033,.33773714,1,0,0,
6268,.020408196,.02422978,.065233596,1,0,0,
6269,,.62609679,.19055554,2,0,0,
6270,,.20217012,.24702978,3,0,0,
6271,.12868239,.05370871,.023914423,1,0,0,
6272,,,.26231727,2,0,1,
6273,,.3874633,,3,0,0,
6274,,,.36774412,1,0,1,
6275,,.52787316,.12547292,3,0,1,
6276,,.29894689,.22325516,1,0,0,
6277,.060035173,.069566578,.086018398,3,1,0,600.35175
6278,.22621398,.32730412,.26310009,3,1,1,-10000
6279,.19400932,.17664698,.21618068,3,1,0,1940.0931
6280,,,.15412149,1,0,1,
6281,,.2768732,.16419071,1,0,1,
6282,.066456728,.060961809,.24610534,2,0,0,
6283,,.29444182,.24375038,1,0,0,
6284,.085416168,.086128958,.20067236,2,1,0,854.16168
6285,,.40064222,.020818882,3,0,1,
6286,,.4945955,.44904786,3,0,1,
6287,.032956395,.028905271,.020002542,2,0,0,
6288,,,,1,0,1,
6289,,,.68156552,3,0,0,
6290,,,.16690959,3,0,0,
6291,,.57348704,,3,0,0,
6292,.0587718,.047820035,.1434236,3,1,0,587.71802
6293,,.8240394,.42638296,3,0,0,
6294,,.45011562,,3,0,0,
6295,,.62263328,.76275617,2,0,0,
6296,.21882875,.44051367,.4855172,2,1,0,2188.2876
6297,.25724173,.15736249,.70417106,3,0,0,
6298,,.44501042,.17494102,3,0,0,
6299,.13090955,.11209841,.44021568,1,0,0,
6300,.070123151,.13765204,.040213015,3,0,0,
6301,.1732038,.14276206,.21015888,2,0,0,
6302,,.37767598,.66140342,1,0,0,
6303,,,.54331046,3,0,0,
6304,,.23568289,,3,0,1,
6305,,.57016313,.60993636,2,0,1,
6306,,.47780809,.020771401,3,0,1,
6307,.22294962,.22635698,.22907555,3,1,1,-10000
6308,,.11940508,.020901708,3,0,0,
6309,,,.47144386,3,0,0,
6310,.28261665,.20230709,.25899816,1,0,0,
6311,.037553649,.045981739,.021302862,2,0,0,
6312,,,,3,0,1,
6313,,.48521042,,3,0,0,
6314,.021033894,.048062142,.044183776,3,1,0,210.33894
6315,.2386997,.73070288,.24675317,1,1,0,2386.9971
6316,,,.74981117,3,0,0,
6317,,.1206516,.1873778,3,0,0,
6318,,,.23325402,3,0,0,
6319,,.2041662,.2454125,2,0,0,
6320,,.30023411,.35311595,3,0,0,
6321,,,,1,0,0,
6322,,,.23748378,1,0,0,
6323,,.27661568,,3,0,0,
6324,,,.75008684,3,0,1,
6325,,.31456828,.27305251,2,0,1,
6326,.039385866,.15302233,.13686876,1,1,0,393.85867
6327,.22263141,.23840059,.15387826,3,0,0,
6328,,.59399718,.3299183,3,0,0,
6329,.10158428,.11830074,.11086754,2,0,0,
6330,.27367872,.43757394,.21078229,2,0,0,
6331,,.46044743,,1,0,0,
6332,,.22720161,.51988631,1,0,0,
6333,,.22778389,.40732586,2,0,0,
6334,,,.020788005,3,0,0,
6335,,.20189628,.1203239,3,0,1,
6336,,.57299095,,3,0,1,
6337,,.30683559,.22444336,2,0,0,
6338,,.30887142,.46247616,3,0,0,
6339,,.2503407,.26165307,3,0,0,
6340,,,.24745478,3,0,1,
6341,,,.11705828,2,0,0,
6342,,.45684126,.5123474,3,0,0,
6343,.023412043,.02218507,.025505474,2,0,0,
6344,,.23886502,.517281,1,0,1,
6345,,,,2,0,0,
6346,.10557405,.52892148,.50907481,2,1,0,1055.7405
6347,.044079185,.050215565,.16325985,2,1,0,440.79184
6348,,,.71450943,2,0,0,
6349,.17290576,.20037468,.22652842,2,1,0,1729.0576
6350,,,.73042607,1,0,0,
6351,,.23403271,.4690828,2,0,0,
6352,,.46872917,,3,0,1,
6353,.092371874,.38835767,.26500249,2,1,0,923.71875
6354,.11488167,.18028589,.17381164,3,1,0,1148.8168
6355,,.62935263,.16989341,1,0,1,
6356,,.21301693,.15716106,3,0,0,
6357,.23758967,.20836881,.62797099,2,0,0,
6358,,.38047954,.050314575,1,0,0,
6359,,,,1,0,1,
6360,,.13253854,.20470181,1,0,0,
6361,,.24095005,.15184863,3,0,0,
6362,,.43012244,.16201271,3,0,0,
6363,,.65329045,.48317397,3,0,1,
6364,,.15878129,.19929525,2,0,0,
6365,,,,3,0,0,
6366,,,,1,0,1,
6367,,,,3,0,0,
6368,,.63995242,.18881685,2,0,0,
6369,,.59986323,.24485646,3,0,0,
6370,,.30424151,.25967225,1,0,1,
6371,,.56216747,,1,0,1,
6372,,.45403552,.021975743,2,0,0,
6373,.11991847,.11231886,.47490799,1,0,0,
6374,,.14766599,.18629074,3,0,0,
6375,,.5437389,.17521589,1,0,0,
6376,,.16284727,.59372967,2,0,1,
6377,,,.19887811,1,0,1,
6378,,.4199124,.49190107,1,0,0,
6379,,,.23196447,1,0,1,
6380,,.20080259,.16112971,3,0,0,
6381,,.29912251,.42684361,3,0,1,
6382,,.069131687,.077185161,2,0,0,
6383,.13093783,.23981714,.33746144,1,1,0,1309.3783
6384,,,.44941822,3,0,1,
6385,,,,3,0,1,
6386,,.14023976,.21683319,3,0,0,
6387,,.71664244,,2,0,0,
6388,.27261478,.063179672,.32705441,2,0,0,
6389,,.21752162,.25852117,1,0,0,
6390,.14279446,.21618387,.021186652,1,0,0,
6391,.14955856,.072370328,.13185599,2,0,0,
6392,.20276579,.070359126,.16244267,3,0,0,
6393,.080233537,.1135655,.021604348,1,0,0,
6394,,.59124994,.021881184,2,0,1,
6395,,.39693302,.42524013,1,0,0,
6396,.21015207,.21680643,.16441263,1,0,0,
6397,.13055292,.36803797,.94877279,3,1,0,1305.5292
6398,.26578116,.10992247,.45229867,2,0,0,
6399,.13947803,.48082632,.41111517,3,1,0,1394.7803
6400,,.15302233,.13269356,2,0,0,
6401,,.38524526,.021361386,2,0,0,
6402,,.40384349,,3,0,1,
6403,,.4274672,.74167526,3,0,0,
6404,,.97257572,,3,0,0,
6405,,.4059301,,3,0,1,
6406,.024572957,.21574536,.25764593,2,1,0,245.72957
6407,.1341877,.078514963,.19239287,3,0,0,
6408,,,,1,0,1,
6409,,.46974137,.18148676,3,0,0,
6410,,,.54301769,2,0,1,
6411,.023818405,.031236244,.047837794,2,1,0,238.18405
6412,.039853293,.061355248,.24349189,2,1,0,398.53293
6413,.025687953,.013268825,.0199997,1,0,0,
6414,,,.26481506,3,0,0,
6415,.29684415,.35238892,.46147603,2,1,0,2968.4417
6416,,.48909825,.39796087,1,0,0,
6417,,,.71605921,1,0,1,
6418,,.17181857,.17552684,1,0,0,
6419,,.2001428,.64062589,2,0,0,
6420,.041780967,.34632289,,3,1,0,417.80966
6421,.18717533,.054998469,.033059329,2,0,0,
6422,,.53842515,,1,0,0,
6423,,,.24642564,1,0,0,
6424,.051802404,.041596018,.020574437,1,0,0,
6425,,.12689929,.16097897,1,0,1,
6426,,.16873375,.19273128,2,0,0,
6427,,.38365689,,2,0,0,
6428,.053697389,.10416877,.12895273,2,1,0,536.97388
6429,,.47780809,.020942302,3,0,1,
6430,,.77358484,.020757448,3,0,0,
6431,.25667572,.49087134,,1,1,0,2566.7573
6432,,.15933108,.24020618,2,0,0,
6433,.065047704,.12316036,.094361752,2,1,0,650.47705
6434,,,.20838954,1,0,0,
6435,.081930451,.20314646,.19641402,1,1,0,819.3045
6436,.10037082,.098357029,.21053386,1,0,0,
6437,,.46461776,.96798003,2,0,0,
6438,.080136493,.10032953,.14788967,3,1,0,801.36493
6439,.048577584,.360387,.19216482,3,1,0,485.77585
6440,.15202628,.14621763,.66713345,3,1,0,1520.2628
6441,.18221766,.16580513,.2188454,2,0,0,
6442,,.36825955,,2,0,0,
6443,.13103327,.071562834,.042294208,3,0,0,
6444,,.17749934,.89967859,2,0,1,
6445,,.77358484,.021493299,1,0,0,
6446,,.49788421,,1,0,0,
6447,,.46409196,.29985261,1,0,0,
6448,,.13763668,.21745966,2,0,0,
6449,.25470197,.33412251,.19013827,3,0,1,
6450,,,.26030305,2,0,0,
6451,,.28387555,.27439439,2,0,0,
6452,,,.47293732,3,0,1,
6453,,.23054928,.59113353,1,0,0,
6454,,.31316897,.37245265,2,0,0,
6455,,.76676363,,3,0,1,
6456,,,,1,0,1,
6457,.29070976,.51196229,.85269278,3,1,0,2907.0977
6458,,.41823849,,1,0,1,
6459,.024473712,.027223093,.073748484,3,1,0,244.73712
6460,.068784595,.099678382,.20781837,1,1,0,687.84595
6461,,.45403552,,1,0,1,
6462,,.46953145,.5832637,1,0,0,
6463,,.28960928,,3,0,0,
6464,.14638586,.075593941,.090668999,1,0,0,
6465,,.21181507,.19634573,2,0,0,
6466,.036891498,.052303296,.053032018,1,0,0,
6467,,.16074766,.31565329,3,0,0,
6468,,.90110195,.12759286,1,0,0,
6469,,.45648825,,3,0,1,
6470,.042299736,.035466,.065154985,1,0,0,
6471,,,.18934958,2,0,1,
6472,.10578454,.14599904,.34795886,2,1,0,1057.8455
6473,.034946576,.034957077,.11336929,3,1,0,349.46576
6474,,.46953145,,3,0,0,
6475,.037108775,.058188625,.093773134,3,1,0,371.08774
6476,,,.18920437,1,0,0,
6477,,.69588947,,2,0,1,
6478,,.39091685,.18526454,3,0,1,
6479,,,.19367915,3,0,0,
6480,,.37048322,.11363067,3,0,0,
6481,,,,1,0,0,
6482,,.22439538,.6237331,1,0,0,
6483,.18163981,.10321758,.14253587,1,0,0,
6484,.2579737,.22720161,.84045982,1,0,0,
6485,,,.18157585,2,0,0,
6486,.095158748,.19159868,.094447874,1,0,0,
6487,.046128184,.032774072,.020348949,2,0,0,
6488,,,.2767835,1,0,0,
6489,,,,1,0,0,
6490,.16299686,.10866878,.15575007,1,0,0,
6491,,.25728789,.42983991,2,0,0,
6492,,.59705687,.91740483,3,0,0,
6493,,.42600599,.26617947,3,0,0,
6494,,.34286305,.46986732,3,0,0,
6495,,.4155519,,1,0,1,
6496,.27770215,.11410014,.20949057,3,0,0,
6497,.10072398,.34306866,.16428675,3,1,0,1007.2398
6498,,.064323299,.020451339,3,0,0,
6499,,.29192916,.26179498,1,0,0,
6500,,,.22126424,1,0,0,
6501,,,.58906925,2,0,1,
6502,,.59668303,.19030088,3,0,0,
6503,.064920686,.03350129,.014471071,3,0,0,
6504,,.55568326,,3,0,0,
6505,,.28973892,,1,0,0,
6506,.16990787,.069281451,.036345322,2,0,0,
6507,.15473865,.21971062,.45632058,2,1,0,1547.3865
6508,,.33276564,.23911943,2,0,1,
6509,.042912707,.11985342,.089098066,1,1,0,429.12708
6510,,.34679902,.19083597,1,0,1,
6511,,.47752428,.57144088,2,0,0,
6512,,.22461687,.34144729,2,0,0,
6513,.18676952,.16911428,.066775359,2,0,0,
6514,,.30553332,.30964696,1,0,1,
6515,,,.1741769,2,0,0,
6516,,.27335891,.59655976,2,0,0,
6517,,,.62593567,1,0,0,
6518,.056160647,.094907343,.25054014,1,1,0,561.60645
6519,,.20342471,.21883535,1,0,0,
6520,,.22701411,.19404522,3,0,0,
6521,.22259279,.14867754,.30653009,3,0,0,
6522,.12956467,.75156403,.47785339,2,1,0,1295.6467
6523,,.27675113,.23515607,3,0,0,
6524,,.47339353,.021975743,3,0,0,
6525,,.12991722,.32749274,3,0,0,
6526,.032125469,.012575912,.017161826,3,1,0,321.2547
6527,.049252998,.028433651,.061678905,3,0,0,
6528,.18784678,.13448662,.19441073,3,0,1,
6529,.19861294,.37338147,.088983014,1,0,0,
6530,.24077149,.094607487,.53990096,2,0,0,
6531,,.2162495,.35720739,3,0,0,
6532,,.25107968,.83088267,1,0,0,
6533,,.49562922,,1,0,0,
6534,.027678581,.062035058,.14197828,1,1,0,276.7858
6535,,.21802577,.17881432,2,0,0,
6536,,.35697559,,1,0,0,
6537,.026058462,.075497687,.12060823,3,1,0,260.58463
6538,,,.65929812,2,0,1,
6539,,.48796931,.020803889,1,0,0,
6540,,.121076,.36095154,3,0,0,
6541,,.57650429,.38655156,3,0,0,
6542,,.52142715,.45643663,1,0,1,
6543,.20788696,.14981169,.3929309,2,0,0,
6544,.29518244,.12297314,.37202305,2,0,0,
6545,,.6040225,.38857135,2,0,0,
6546,,.55049932,,2,0,0,
6547,,.28855863,.1785854,2,0,0,
6548,.057263166,.038771205,.11320725,1,0,0,
6549,,.39855388,.021228172,2,0,0,
6550,.064486235,.11827113,.069582067,1,1,0,644.86237
6551,,,,1,0,1,
6552,,.32907698,.26392123,1,0,0,
6553,.02874046,.037776031,.020638492,3,1,0,287.4046
6554,.054547325,.059926916,.020809352,1,0,0,
6555,,.14938916,.14044465,3,0,0,
6556,,,,1,0,1,
6557,.0642341,.061117098,.037977315,1,0,0,
6558,,.2091554,.35442358,3,0,0,
6559,.090417251,.062108815,.085329235,1,0,0,
6560,.15868463,.11991233,.12344813,3,0,0,
6561,,.47780809,.020997854,2,0,1,
6562,,,,2,0,1,
6563,.24077396,.1288735,.40397865,3,0,0,
6564,,.51312321,,2,0,0,
6565,.26434571,.47887987,.24764293,2,0,0,
6566,,.26437309,.35646757,3,0,0,
6567,.069508076,.061179694,.041393563,2,0,0,
6568,,,,3,0,0,
6569,,.83123749,,1,0,0,
6570,,.28537747,.2443127,2,0,0,
6571,,.17569715,.021621697,2,0,0,
6572,.029144052,.021901634,.019998999,1,0,0,
6573,.15418473,.15845408,.39841661,3,1,0,1541.8473
6574,,.23970169,.4800463,1,0,1,
6575,.066346429,.047359359,.023660356,3,0,0,
6576,.10340887,.11277246,.077386335,1,0,0,
6577,,.24964191,.22715476,1,0,1,
6578,,.30306414,.1769889,2,0,0,
6579,.11601576,.28575712,.40568307,3,1,0,1160.1576
6580,.021739211,.025053941,.056982931,3,1,0,217.39211
6581,.086360291,.062351801,.15793015,2,0,0,
6582,,.52469134,.2390516,2,0,0,
6583,,.087152094,.12891918,3,0,0,
6584,,,,3,0,1,
6585,,.45776418,.15980211,3,0,0,
6586,,.24767824,.35050726,1,0,0,
6587,.1951998,.10483204,.3990055,3,0,0,
6588,,.20287821,.54317105,1,0,0,
6589,,.40751487,.020852583,3,0,1,
6590,,.8481707,.6396122,1,0,0,
6591,,.32383588,.35031787,2,0,0,
6592,.023030045,.025738271,.021528175,2,0,0,
6593,,.47898945,.24147497,2,0,0,
6594,,.44934025,.50031334,3,0,0,
6595,,.67180419,,3,0,0,
6596,.1643239,,.21882527,2,1,0,1643.239
6597,.045227576,.19829541,.19983926,2,1,0,452.27576
6598,.21934733,.19478229,.21185485,1,0,0,
6599,,.53961533,.29476741,3,0,1,
6600,,.29052225,.15991655,1,0,0,
6601,.14560407,.49284109,.34446728,2,1,0,1456.0408
6602,,,.43106207,3,0,0,
6603,.030804971,.078828223,.049497951,2,0,0,
6604,,.21663383,.30104816,2,0,0,
6605,.28313974,.93789959,.44057316,2,1,0,2831.3975
6606,.14502001,.45858821,.1543541,3,1,0,1450.2001
6607,,,.6090427,1,0,1,
6608,.020685492,.0096535431,.019998999,3,1,0,206.85492
6609,,.37348598,,3,0,0,
6610,,.30362093,,2,0,0,
6611,.18371752,.028890619,.057471283,1,0,0,
6612,,,,1,0,0,
6613,,.32714581,.91299474,1,0,0,
6614,,.23318973,.24428782,1,0,0,
6615,.022015937,.020723941,.018355029,2,0,0,
6616,,.18875113,.22651358,1,0,0,
6617,,.46082938,.76642454,2,0,0,
6618,,.58787841,.25081119,3,0,0,
6619,,.20934877,.13223392,1,0,1,
6620,,.52516371,,3,0,0,
6621,,,.59269708,1,0,0,
6622,,.449983,.41959164,2,0,1,
6623,.24449952,.15716881,.20728698,2,0,0,
6624,.12732171,,.3019914,1,1,0,1273.217
6625,.07708247,.059525285,.064789504,1,0,0,
6626,,,,2,0,0,
6627,.070810363,.098519899,.15286492,2,1,0,708.10364
6628,,,,3,0,1,
6629,.16117774,.094102137,.16735423,1,0,1,
6630,,.56307387,,2,0,1,
6631,,,,3,0,0,
6632,,.34566578,,1,0,0,
6633,,.30094996,.24134223,2,0,0,
6634,,.42789438,.25136551,1,0,0,
6635,.21092719,.16466475,.2121723,3,0,0,
6636,,.39025182,.34998018,2,0,0,
6637,.1180711,.36525437,.16834319,1,1,1,-10000
6638,.2644715,.49887368,.24484317,1,0,0,
6639,,.68261755,.15412149,3,0,1,
6640,.11127682,.040131483,.12368451,1,0,0,
6641,.083731025,.081523776,.074494727,1,0,0,
6642,.26940906,.51412451,.2230507,1,0,1,
6643,.033830691,.074201807,.091914475,2,1,0,338.30692
6644,,.33626202,.46017492,1,0,0,
6645,,.18835787,.32083571,3,0,0,
6646,,.28707331,.18310812,3,0,0,
6647,.082029,.075113259,.13192762,1,0,0,
6648,,.41327724,.44689044,2,0,0,
6649,,.80827737,.24997237,3,0,0,
6650,,.55466968,.23821627,2,0,0,
6651,,.28812534,.22024764,2,0,0,
6652,,.35975334,.97418457,2,0,0,
6653,.25665396,.37117264,.18772756,2,0,1,
6654,,.32229123,.48115027,2,0,0,
6655,,.39002961,.66001624,1,0,0,
6656,,,,2,0,0,
6657,.27537704,.12799102,.5175631,2,0,0,
6658,.044079185,.026998697,.15509279,2,0,0,
6659,.05045069,.077404507,.12002318,2,1,0,504.5069
6660,,.19255961,.31577536,3,0,0,
6661,,.50973034,,2,0,0,
6662,,.11013823,.090292685,2,0,1,
6663,,.93338579,.80049151,2,0,0,
6664,.12011749,.1845575,.82524002,1,1,0,1201.1749
6665,,.15747359,.08994773,2,0,0,
6666,.1693299,,,3,1,0,1693.299
6667,.021056594,.037551694,.021962348,1,0,0,
6668,,,,3,0,1,
6669,.029359814,.039123151,.028303947,1,0,0,
6670,.037934218,.26065266,.47146496,1,1,0,379.34216
6671,,.70832562,.56100363,3,0,0,
6672,,.21093805,.19859776,2,0,0,
6673,,.53882879,,2,0,0,
6674,.12522386,,,3,1,0,1252.2386
6675,.17302747,.188509,.19661228,3,1,0,1730.2747
6676,,,.51966757,2,0,0,
6677,,.17420326,.020677146,2,0,0,
6678,,.50774008,,3,0,0,
6679,,,.18485799,3,0,1,
6680,,,.76450121,3,0,1,
6681,,.46114454,.81627595,1,0,0,
6682,.17707667,.16008264,.22168034,3,1,0,1770.7667
6683,.081324175,.044947464,.087478131,1,0,0,
6684,,.80228633,.195934,1,0,1,
6685,,,.46615386,2,0,0,
6686,,.59509254,.60916358,2,0,0,
6687,,.45403552,,1,0,0,
6688,,,,1,0,0,
6689,.0698191,.61095208,.27210662,1,1,0,698.19098
6690,.022456242,.024052739,.046430707,3,1,0,224.56242
6691,.14074154,.92900425,.89716607,1,1,0,1407.4154
6692,.021104705,.025613319,.045701031,2,1,0,211.04704
6693,,.4311479,.34943327,1,0,0,
6694,.1350736,.16703458,.13469186,2,0,0,
6695,.13723512,.2188534,.63004488,1,1,0,1372.3512
6696,,.28478831,.65900791,1,0,0,
6697,,,.13643824,3,0,1,
6698,.11383121,.48147973,.17864554,2,1,0,1138.3121
6699,.23526631,.17588934,.11358257,3,0,0,
6700,.25707194,.16831711,.40330377,1,0,0,
6701,,,.11729129,1,0,0,
6702,,.77358484,,2,0,1,
6703,,.38124403,.67796052,2,0,0,
6704,,.40381977,.020706538,3,0,0,
6705,,.47780809,.021339661,2,0,0,
6706,,.33980221,.21268347,1,0,0,
6707,.18516307,.073413208,.072686046,2,0,0,
6708,,.52142715,.021975743,3,0,0,
6709,,.47334778,,3,0,1,
6710,,.17006713,.221441,3,0,0,
6711,.044644147,.3385359,.059698548,3,1,0,446.44147
6712,,.16526029,.17316249,1,0,0,
6713,,.17857748,.51634651,3,0,1,
6714,,.47780809,,3,0,1,
6715,,.9447301,.17428346,2,0,1,
6716,,.47780809,.021134842,2,0,0,
6717,.042418528,.49397275,.20550154,1,1,0,424.18527
6718,,.50140715,.11380048,2,0,0,
6719,,.28827319,.32682562,1,0,0,
6720,.27838734,.25871184,.23445728,1,0,0,
6721,.031612124,.025440305,.020221023,3,1,0,316.12125
6722,.13442948,.32227331,.2261223,1,1,0,1344.2948
6723,,.24513577,,2,0,0,
6724,.077369228,.12892048,.29529026,1,1,0,773.69226
6725,.19436468,.19820033,.17681298,2,0,1,
6726,,.45403552,.021510463,1,0,1,
6727,.075729392,.18087618,.15987323,3,1,0,757.29395
6728,,.33716184,.45114189,2,0,0,
6729,,.15488991,.29402256,2,0,1,
6730,,.26448998,.17235938,1,0,0,
6731,,.50893134,.11332618,3,0,0,
6732,,,.15477233,3,0,0,
6733,,.4077934,.24040858,3,0,0,
6734,,.54760981,.25596428,1,0,1,
6735,.032738317,.020997442,.029931022,1,0,0,
6736,.23013425,.16657382,.25746661,3,0,0,
6737,,.23838235,.63583541,1,0,0,
6738,.084063008,.061043199,.044724688,1,0,0,
6739,.082907364,.048648905,.077153936,3,0,0,
6740,,.7013514,.37016407,1,0,1,
6741,,.34243089,.21824028,1,0,0,
6742,.16988067,.18359292,.18275997,2,0,0,
6743,,.27175936,.24966985,1,0,1,
6744,.047991917,.036493313,.020844283,2,0,0,
6745,.038918614,.015534939,.025576923,3,0,0,
6746,,.83547097,.16393024,3,0,0,
6747,,.20216082,.21658537,1,0,0,
6748,,.13324821,.18426399,2,0,0,
6749,.097226746,.11900398,.47924808,2,1,0,972.26746
6750,,.41283965,.38106647,1,0,1,
6751,,.27418667,.47524577,2,0,1,
6752,,.29428279,.18374388,3,0,0,
6753,,.089121729,.39137763,1,0,0,
6754,,.30532786,.020886082,1,0,0,
6755,.17963013,.20259926,.34620959,1,1,0,1796.3013
6756,,.42241818,.42465407,1,0,0,
6757,.020702668,.05020123,.064094961,2,1,0,207.02667
6758,,.22760084,.80538756,1,0,1,
6759,,.57029313,.24889956,3,0,0,
6760,.12732171,.11507648,.29296952,3,1,1,-10000
6761,.26710856,.29365215,.23833603,3,0,0,
6762,,.28702724,.48597726,3,0,0,
6763,,.16041654,.19111469,1,0,1,
6764,,,.98610348,1,0,0,
6765,,.25772491,.31591973,1,0,0,
6766,,.14980103,.29502502,2,0,0,
6767,,.20249544,.62458491,1,0,0,
6768,.021596018,.032901388,.020378204,3,1,0,215.96019
6769,.071790352,.031203531,.026198803,3,0,0,
6770,,.3834894,.82934386,1,0,0,
6771,,,.020741407,3,0,0,
6772,.23865616,.20862494,.41649929,3,0,0,
6773,.19739424,.11448342,.12307098,1,0,0,
6774,,.61148345,.30517256,3,0,1,
6775,,.75481611,.25153548,2,0,1,
6776,,.96687555,.36723652,1,0,0,
6777,,.37204814,.44095194,3,0,0,
6778,,.48982012,.28716853,1,0,0,
6779,.038813148,.067336299,.19184618,2,1,0,388.13147
6780,,.2855325,.18953398,3,0,0,
6781,,.91446543,,2,0,0,
6782,,,.021536062,2,0,0,
6783,,.14199407,.52062517,1,0,0,
6784,,.58622313,.23180579,3,0,1,
6785,,,.97028935,2,0,1,
6786,.2543332,.14341351,.28338262,3,0,0,
6787,.16124749,.083761036,.14727603,1,0,0,
6788,.033607516,.047846247,.025633683,1,0,0,
6789,,.135838,.32253575,2,0,0,
6790,,.21605694,.16614468,3,0,0,
6791,,.099485613,.17175515,1,0,0,
6792,.18559714,.063549787,.26715612,2,0,0,
6793,,.46774778,.021761831,3,0,1,
6794,.14410773,.11202312,.20128077,2,0,0,
6795,.26844871,.26127976,.021706868,3,0,0,
6796,,.47895852,.4447417,2,0,0,
6797,.27947944,.66500038,.2678802,3,1,1,-10000
6798,,.36605403,,2,0,0,
6799,.031650156,.073917165,.054371219,1,1,0,316.50156
6800,,,.31566644,2,0,0,
6801,,.47780809,.02111489,1,0,0,
6802,.11760235,.10607111,.034093149,3,0,0,
6803,,.91225696,.020944303,1,0,1,
6804,.027486201,.049013171,.028636135,2,0,0,
6805,,.19502479,.14591017,2,0,0,
6806,.022224374,.024505781,.034061033,2,0,0,
6807,,,.020851463,3,0,0,
6808,,,,2,0,0,
6809,,.46005103,.54401785,3,0,0,
6810,,.39822501,.26762435,1,0,0,
6811,.053603727,.16843146,.44677329,2,1,0,536.03729
6812,.16598995,.062307443,.049030781,1,0,0,
6813,,.2124998,.37540641,1,0,1,
6814,,.51096582,.1566553,3,0,0,
6815,,.53961533,.37245387,1,0,0,
6816,.13948138,.032891523,.025114791,3,0,0,
6817,,.24389867,.26214799,3,0,0,
6818,,,.31277737,2,0,1,
6819,,.54747283,.66817856,3,0,1,
6820,,.87888163,.48119947,1,0,0,
6821,,.25488427,.32907414,1,0,0,
6822,,.60472399,,3,0,0,
6823,.16230759,.52556723,.18251513,1,1,0,1623.0759
6824,,.53891283,.66682178,1,0,0,
6825,.26120442,.14916345,.19256206,3,0,0,
6826,,.23660605,.23939693,2,0,0,
6827,,.51918274,.62352628,2,0,0,
6828,,.15548594,.39669958,3,0,0,
6829,.16117774,.067019716,.20468234,2,0,0,
6830,,.50619376,.35708135,3,0,0,
6831,,,.63693231,3,0,1,
6832,,,,3,0,0,
6833,,,.80410695,3,0,1,
6834,.11029945,.044284273,.17891055,1,0,0,
6835,,.63880301,.46655762,1,0,0,
6836,,.33486214,.33769462,3,0,0,
6837,.054448284,.017568674,.075307027,1,0,0,
6838,,.19230698,.24956895,3,0,0,
6839,.20934981,.13838188,.44497684,3,0,0,
6840,.26938003,.16446137,.18550874,2,0,0,
6841,,,.45074624,1,0,1,
6842,.23022299,.029673269,.050009038,1,0,0,
6843,,,.1634379,3,0,0,
6844,,,.2179458,3,0,0,
6845,.13041222,.059341904,.35379085,1,0,0,
6846,.16068417,.045246091,.1999869,1,0,0,
6847,,.42371926,.42244276,1,0,1,
6848,.048175998,.041262794,.045280807,1,0,0,
6849,,.34768209,.2431694,3,0,0,
6850,.12796874,.18843216,.15846524,3,1,0,1279.6874
6851,,.69709957,.15412149,3,0,0,
6852,.1874017,.45476434,.13215756,1,0,0,
6853,.020227114,.020699538,.019999005,1,0,0,
6854,.1091683,.12626734,.17319544,1,0,0,
6855,.13200918,.1339772,.15148759,1,0,0,
6856,,.19340135,,1,0,0,
6857,.14485644,.22171447,.90582168,3,1,0,1448.5643
6858,,.78863376,,2,0,1,
6859,,.38073269,.24692506,3,0,0,
6860,,.079882659,.097616173,1,0,0,
6861,.057604652,.14641115,.13702621,1,1,0,576.04651
6862,,.41277316,.49460697,1,0,1,
6863,,.21184383,.22908229,1,0,1,
6864,.071489178,.10119342,.26501983,2,1,0,714.89178
6865,,,.36287221,1,0,0,
6866,.25267127,,.3002618,2,1,0,2526.7126
6867,,.3687363,.2429862,1,0,1,
6868,,.23966783,.10089915,2,0,0,
6869,.10024767,.24123994,.54355526,2,1,0,1002.4767
6870,,.43636486,,3,0,0,
6871,,.47725597,.13435668,3,0,1,
6872,.043526288,.057121549,.21397711,1,0,0,
6873,.26039276,.17505915,.28322637,1,0,0,
6874,.22998777,.2316995,.35576591,2,1,0,2299.8777
6875,,.2385176,.19643831,3,0,1,
6876,.027414044,.020988615,.019999191,1,0,0,
6877,.20472014,.47264159,.38160989,2,1,1,-10000
6878,,.57738912,.34343603,3,0,1,
6879,,.39176407,.35131708,1,0,0,
6880,,,.21593946,3,0,0,
6881,,,.13989337,1,0,0,
6882,,,.47861776,1,0,1,
6883,,,,3,0,1,
6884,.29310495,.29055208,.26803336,2,0,0,
6885,.099015161,.3810741,.21563534,1,1,0,990.15161
6886,,.20329586,.30483839,3,0,1,
6887,.15595479,.087190114,.1476267,3,0,0,
6888,,,.020796614,3,0,0,
6889,,.31078017,.86179811,3,0,0,
6890,,.8577354,.42800242,3,0,0,
6891,,,.48893192,2,0,0,
